ref_date,region,population,percent_of_total_pop
"2015-01-01 00:00:00",Ontario,13657423,38.39
"2015-01-01 00:00:00",Manitoba,1284693,3.61
"2015-01-01 00:00:00",Saskatchewan,1117137,3.14
"2015-01-01 00:00:00",Alberta,4113697,11.56
"2015-01-01 00:00:00","British Columbia",4751439,13.36
"2015-01-01 00:00:00",Yukon,37123,0.10
"2015-01-01 00:00:00","Northwest Territories",44106,0.12
"2015-01-01 00:00:00",Nunavut,36214,0.10
"2015-04-01 00:00:00",Canada,35606734,100.00
"2015-04-01 00:00:00","Newfoundland and Labrador",527859,1.48
"2015-04-01 00:00:00","Prince Edward Island",144046,0.40
"2015-04-01 00:00:00","Nova Scotia",935380,2.63
"2015-04-01 00:00:00","New Brunswick",758579,2.13
"2015-04-01 00:00:00",Quebec,8159968,22.92
"2015-04-01 00:00:00",Ontario,13669290,38.39
"2015-04-01 00:00:00",Manitoba,1286250,3.61
"2015-04-01 00:00:00",Saskatchewan,1117736,3.14
"2015-04-01 00:00:00",Alberta,4125943,11.59
"2015-04-01 00:00:00","British Columbia",4763917,13.38
"2015-04-01 00:00:00",Yukon,37330,0.10
"2015-04-01 00:00:00","Northwest Territories",44159,0.12
"2015-04-01 00:00:00",Nunavut,36277,0.10
"2015-07-01 00:00:00",Canada,35704498,100.00
"2015-07-01 00:00:00","Newfoundland and Labrador",528348,1.48
"2015-07-01 00:00:00","Prince Edward Island",144636,0.41
"2015-07-01 00:00:00","Nova Scotia",937419,2.63
"2015-07-01 00:00:00","New Brunswick",759226,2.13
"2015-07-01 00:00:00",Quebec,8175743,22.90
"2015-07-01 00:00:00",Ontario,13709293,38.40
"2015-07-01 00:00:00",Manitoba,1293598,3.62
"2015-07-01 00:00:00",Saskatchewan,1122210,3.14
"2015-07-01 00:00:00",Alberta,4150147,11.62
"2015-07-01 00:00:00","British Columbia",4765472,13.35
"2015-07-01 00:00:00",Yukon,37669,0.11
"2015-07-01 00:00:00","Northwest Territories",44247,0.12
"2015-07-01 00:00:00",Nunavut,36490,0.10
"2015-10-01 00:00:00",Canada,35823591,100.00
"2015-10-01 00:00:00","Newfoundland and Labrador",528843,1.48
"2015-10-01 00:00:00","Prince Edward Island",144949,0.40
"2015-10-01 00:00:00","Nova Scotia",938914,2.62
"2015-10-01 00:00:00","New Brunswick",759971,2.12
"2015-10-01 00:00:00",Quebec,8190074,22.86
"2015-10-01 00:00:00",Ontario,13759762,38.41
"2015-10-01 00:00:00",Manitoba,1298120,3.62
"2015-10-01 00:00:00",Saskatchewan,1125588,3.14
"2015-10-01 00:00:00",Alberta,4163048,11.62
"2015-10-01 00:00:00","British Columbia",4795547,13.39
"2015-10-01 00:00:00",Yukon,37730,0.11
"2015-10-01 00:00:00","Northwest Territories",44443,0.12
"2015-10-01 00:00:00",Nunavut,36602,0.10
"2016-01-01 00:00:00",Canada,35871484,100.00
"2016-01-01 00:00:00","Newfoundland and Labrador",528903,1.47
"2016-01-01 00:00:00","Prince Edward Island",145238,0.40
"2016-01-01 00:00:00","Nova Scotia",938973,2.62
"2016-01-01 00:00:00","New Brunswick",760679,2.12
"2016-01-01 00:00:00",Quebec,8193831,22.84
"2016-01-01 00:00:00",Ontario,13774364,38.40
"2016-01-01 00:00:00",Manitoba,1302938,3.63
"2016-01-01 00:00:00",Saskatchewan,1128160,3.15
"2016-01-01 00:00:00",Alberta,4171847,11.63
"2016-01-01 00:00:00","British Columbia",4807562,13.40
"2016-01-01 00:00:00",Yukon,37756,0.11
"2016-01-01 00:00:00","Northwest Territories",44515,0.12
"2016-01-01 00:00:00",Nunavut,36718,0.10
"2016-04-01 00:00:00",Canada,35970407,100.00
"2016-04-01 00:00:00","Newfoundland and Labrador",529083,1.47
"2016-04-01 00:00:00","Prince Edward Island",145792,0.41
"2016-04-01 00:00:00","Nova Scotia",940471,2.61
"2016-04-01 00:00:00","New Brunswick",762317,2.12
"2016-04-01 00:00:00",Quebec,8204229,22.81
"2016-04-01 00:00:00",Ontario,13816652,38.41
"2016-04-01 00:00:00",Manitoba,1307797,3.64
"2016-04-01 00:00:00",Saskatchewan,1131285,3.15
"2016-04-01 00:00:00",Alberta,4182353,11.63
"2016-04-01 00:00:00","British Columbia",4831042,13.43
"2016-04-01 00:00:00",Yukon,38025,0.11
"2016-04-01 00:00:00","Northwest Territories",44595,0.12
"2016-04-01 00:00:00",Nunavut,36766,0.10
"2016-07-01 00:00:00",Canada,36110803,100.00
"2016-07-01 00:00:00","Newfoundland and Labrador",529586,1.47
"2016-07-01 00:00:00","Prince Edward Island",146891,0.41
"2016-07-01 00:00:00","Nova Scotia",942984,2.61
"2016-07-01 00:00:00","New Brunswick",763322,2.11
"2016-07-01 00:00:00",Quebec,8225036,22.78
"2016-07-01 00:00:00",Ontario,13876500,38.43
"2016-07-01 00:00:00",Manitoba,1314140,3.64
"2016-07-01 00:00:00",Saskatchewan,1135496,3.14
"2016-07-01 00:00:00",Alberta,4195427,11.62
"2016-07-01 00:00:00","British Columbia",4861269,13.46
"2016-07-01 00:00:00",Yukon,38549,0.11
"2016-07-01 00:00:00","Northwest Territories",44624,0.12
"2016-07-01 00:00:00",Nunavut,36979,0.10
"2016-10-01 00:00:00",Canada,36257421,100.00
"2016-10-01 00:00:00","Newfoundland and Labrador",530368,1.46
"2016-10-01 00:00:00","Prince Edward Island",147699,0.41
"2016-10-01 00:00:00","Nova Scotia",946623,2.61
"2016-10-01 00:00:00","New Brunswick",764820,2.11
"2016-10-01 00:00:00",Quebec,8246383,22.74
"2016-10-01 00:00:00",Ontario,13948180,38.47
"2016-10-01 00:00:00",Manitoba,1319800,3.64
"2016-10-01 00:00:00",Saskatchewan,1139492,3.14
"2016-10-01 00:00:00",Alberta,4207139,11.60
"2016-10-01 00:00:00","British Columbia",4886638,13.48
"2016-10-01 00:00:00",Yukon,38724,0.11
"2016-10-01 00:00:00","Northwest Territories",44471,0.12
"2016-10-01 00:00:00",Nunavut,37084,0.10
"2017-01-01 00:00:00",Canada,36313068,100.00
"2017-01-01 00:00:00","Newfoundland and Labrador",530175,1.46
"2017-01-01 00:00:00","Prince Edward Island",147811,0.41
"2017-01-01 00:00:00","Nova Scotia",947023,2.61
"2017-01-01 00:00:00","New Brunswick",764612,2.11
"2017-01-01 00:00:00",Quebec,8252179,22.73
"2017-01-01 00:00:00",Ontario,13975516,38.49
"2017-01-01 00:00:00",Manitoba,1324044,3.65
"2017-01-01 00:00:00",Saskatchewan,1141537,3.14
"2017-01-01 00:00:00",Alberta,4215506,11.61
"2017-01-01 00:00:00","British Columbia",4894147,13.48
"2017-01-01 00:00:00",Yukon,38801,0.11
"2017-01-01 00:00:00","Northwest Territories",44471,0.12
"2017-01-01 00:00:00",Nunavut,37246,0.10
"2017-04-01 00:00:00",Canada,36397141,100.00
"2017-04-01 00:00:00","Newfoundland and Labrador",529700,1.46
"2017-04-01 00:00:00","Prince Edward Island",148354,0.41
"2017-04-01 00:00:00","Nova Scotia",948945,2.61
"2017-04-01 00:00:00","New Brunswick",764859,2.10
"2017-04-01 00:00:00",Quebec,8265839,22.71
"2017-04-01 00:00:00",Ontario,14012209,38.50
"2017-04-01 00:00:00",Manitoba,1328337,3.65
"2017-04-01 00:00:00",Saskatchewan,1143829,3.14
"2017-04-01 00:00:00",Alberta,4224933,11.61
"2017-04-01 00:00:00","British Columbia",4908971,13.49
"2017-04-01 00:00:00",Yukon,39108,0.11
"2017-04-01 00:00:00","Northwest Territories",44626,0.12
"2017-04-01 00:00:00",Nunavut,37431,0.10
"2017-07-01 00:00:00",Canada,36545075,100.00
"2017-07-01 00:00:00","Newfoundland and Labrador",529742,1.45
"2017-07-01 00:00:00","Prince Edward Island",149740,0.41
"2017-07-01 00:00:00","Nova Scotia",952159,2.61
"2017-07-01 00:00:00","New Brunswick",766697,2.10
"2017-07-01 00:00:00",Quebec,8292832,22.69
"2017-07-01 00:00:00",Ontario,14078499,38.52
"2017-07-01 00:00:00",Manitoba,1334734,3.65
"2017-07-01 00:00:00",Saskatchewan,1147315,3.14
"2017-07-01 00:00:00",Alberta,4237310,11.59
"2017-07-01 00:00:00","British Columbia",4934202,13.50
"2017-07-01 00:00:00",Yukon,39533,0.11
"2017-07-01 00:00:00","Northwest Territories",44656,0.12
"2017-07-01 00:00:00",Nunavut,37656,0.10
"2017-10-01 00:00:00",Canada,36722075,100.00
"2017-10-01 00:00:00","Newfoundland and Labrador",530153,1.44
"2017-10-01 00:00:00","Prince Edward Island",150595,0.41
"2017-10-01 00:00:00","Nova Scotia",956074,2.60
"2017-10-01 00:00:00","New Brunswick",768029,2.09
"2017-10-01 00:00:00",Quebec,8326075,22.67
"2017-10-01 00:00:00",Ontario,14161084,38.56
"2017-10-01 00:00:00",Manitoba,1340426,3.65
"2017-10-01 00:00:00",Saskatchewan,1151044,3.13
"2017-10-01 00:00:00",Alberta,4253530,11.58
"2017-10-01 00:00:00","British Columbia",4962706,13.51
"2017-10-01 00:00:00",Yukon,39705,0.11
"2017-10-01 00:00:00","Northwest Territories",44825,0.12
"2017-10-01 00:00:00",Nunavut,37829,0.10
"2018-01-01 00:00:00",Canada,36801579,100.00
"2018-01-01 00:00:00","Newfoundland and Labrador",529743,1.44
"2018-01-01 00:00:00","Prince Edward Island",150619,0.41
"2018-01-01 00:00:00","Nova Scotia",956711,2.60
"2018-01-01 00:00:00","New Brunswick",768146,2.09
"2018-01-01 00:00:00",Quebec,8338883,22.66
"2018-01-01 00:00:00",Ontario,14199811,38.58
"2018-01-01 00:00:00",Manitoba,1344198,3.65
"2018-01-01 00:00:00",Saskatchewan,1152366,3.13
"2018-01-01 00:00:00",Alberta,4263957,11.59
"2018-01-01 00:00:00","British Columbia",4974712,13.52
"2018-01-01 00:00:00",Yukon,39873,0.11
"2018-01-01 00:00:00","Northwest Territories",44730,0.12
"2018-01-01 00:00:00",Nunavut,37830,0.10
"2018-04-01 00:00:00",Canada,36903671,100.00
"2018-04-01 00:00:00","Newfoundland and Labrador",528924,1.43
"2018-04-01 00:00:00","Prince Edward Island",151008,0.41
"2018-04-01 00:00:00","Nova Scotia",957883,2.60
"2018-04-01 00:00:00","New Brunswick",768707,2.08
"2018-04-01 00:00:00",Quebec,8354460,22.64
"2018-04-01 00:00:00",Ontario,14251136,38.62
"2018-04-01 00:00:00",Manitoba,1346916,3.65
"2018-04-01 00:00:00",Saskatchewan,1153530,3.13
"2018-04-01 00:00:00",Alberta,4276444,11.59
"2018-04-01 00:00:00","British Columbia",4991716,13.53
"2018-04-01 00:00:00",Yukon,40037,0.11
"2018-04-01 00:00:00","Northwest Territories",44934,0.12
"2018-04-01 00:00:00",Nunavut,37976,0.10
"2018-07-01 00:00:00",Canada,37072620,100.00
"2018-07-01 00:00:00","Newfoundland and Labrador",528402,1.43
"2018-07-01 00:00:00","Prince Edward Island",152259,0.41
"2018-07-01 00:00:00","Nova Scotia",962072,2.60
"2018-07-01 00:00:00","New Brunswick",770497,2.08
"2018-07-01 00:00:00",Quebec,8386951,22.62
"2018-07-01 00:00:00",Ontario,14326746,38.65
"2018-07-01 00:00:00",Manitoba,1352687,3.65
"2018-07-01 00:00:00",Saskatchewan,1156210,3.12
"2018-07-01 00:00:00",Alberta,4292556,11.58
"2018-07-01 00:00:00","British Columbia",5020979,13.54
"2018-07-01 00:00:00",Yukon,40403,0.11
"2018-07-01 00:00:00","Northwest Territories",44536,0.12
"2018-07-01 00:00:00",Nunavut,38322,0.10
"2018-10-01 00:00:00",Canada,37259485,100.00
"2018-10-01 00:00:00","Newfoundland and Labrador",528926,1.42
"2018-10-01 00:00:00","Prince Edward Island",153906,0.41
"2018-10-01 00:00:00","Nova Scotia",967578,2.60
"2018-10-01 00:00:00","New Brunswick",772793,2.07
"2018-10-01 00:00:00",Quebec,8418646,22.59
"2018-10-01 00:00:00",Ontario,14413055,38.68
"2018-10-01 00:00:00",Manitoba,1357856,3.64
"2018-10-01 00:00:00",Saskatchewan,1159648,3.11
"2018-10-01 00:00:00",Alberta,4311439,11.57
"2018-10-01 00:00:00","British Columbia",5052131,13.56
"2018-10-01 00:00:00",Yukon,40533,0.11
"2018-10-01 00:00:00","Northwest Territories",44487,0.12
"2018-10-01 00:00:00",Nunavut,38487,0.10
"2019-01-01 00:00:00",Canada,37336956,100.00
"2019-01-01 00:00:00","Newfoundland and Labrador",528326,1.42
"2019-01-01 00:00:00","Prince Edward Island",153881,0.41
"2019-01-01 00:00:00","Nova Scotia",968724,2.59
"2019-01-01 00:00:00","New Brunswick",773059,2.07
"2019-01-01 00:00:00",Quebec,8430363,22.58
"2019-01-01 00:00:00",Ontario,14449986,38.70
"2019-01-01 00:00:00",Manitoba,1361737,3.65
"2019-01-01 00:00:00",Saskatchewan,1161529,3.11
"2019-01-01 00:00:00",Alberta,4324254,11.58
"2019-01-01 00:00:00","British Columbia",5061132,13.56
"2019-01-01 00:00:00",Yukon,40716,0.11
"2019-01-01 00:00:00","Northwest Territories",44675,0.12
"2019-01-01 00:00:00",Nunavut,38574,0.10
"2019-04-01 00:00:00",Canada,37437243,100.00
"2019-04-01 00:00:00","Newfoundland and Labrador",527993,1.41
"2019-04-01 00:00:00","Prince Edward Island",154409,0.41
"2019-04-01 00:00:00","Nova Scotia",970680,2.59
"2019-04-01 00:00:00","New Brunswick",774277,2.07
"2019-04-01 00:00:00",Quebec,8447632,22.56
"2019-04-01 00:00:00",Ontario,14493612,38.71
"2019-04-01 00:00:00",Manitoba,1364666,3.65
"2019-04-01 00:00:00",Saskatchewan,1161787,3.10
"2019-04-01 00:00:00",Alberta,4337569,11.59
"2019-04-01 00:00:00","British Columbia",5080515,13.57
"2019-04-01 00:00:00",Yukon,40779,0.11
"2019-04-01 00:00:00","Northwest Territories",44560,0.12
"2019-04-01 00:00:00",Nunavut,38764,0.10
"2019-07-01 00:00:00",Canada,37618495,100.00
"2019-07-01 00:00:00","Newfoundland and Labrador",527643,1.40
"2019-07-01 00:00:00","Prince Edward Island",155792,0.41
"2019-07-01 00:00:00","Nova Scotia",975799,2.59
"2019-07-01 00:00:00","New Brunswick",777387,2.07
"2019-07-01 00:00:00",Quebec,8483186,22.55
"2019-07-01 00:00:00",Ontario,14573565,38.74
"2019-07-01 00:00:00",Manitoba,1370033,3.64
"2019-07-01 00:00:00",Saskatchewan,1164223,3.09
"2019-07-01 00:00:00",Alberta,4355377,11.58
"2019-07-01 00:00:00","British Columbia",5111022,13.59
"2019-07-01 00:00:00",Yukon,41187,0.11
"2019-07-01 00:00:00","Northwest Territories",44442,0.12
"2019-07-01 00:00:00",Nunavut,38839,0.10
"2019-10-01 00:00:00",Canada,37828162,100.00
"2019-10-01 00:00:00","Newfoundland and Labrador",528442,1.40
"2019-10-01 00:00:00","Prince Edward Island",157025,0.42
"2019-10-01 00:00:00","Nova Scotia",982592,2.60
"2019-10-01 00:00:00","New Brunswick",780907,2.06
"2019-10-01 00:00:00",Quebec,8521542,22.53
"2019-10-01 00:00:00",Ontario,14666727,38.77
"2019-10-01 00:00:00",Manitoba,1373884,3.63
"2019-10-01 00:00:00",Saskatchewan,1167271,3.09
"2019-10-01 00:00:00",Alberta,4376860,11.57
"2019-10-01 00:00:00","British Columbia",5148047,13.61
"2019-10-01 00:00:00",Yukon,41460,0.11
"2019-10-01 00:00:00","Northwest Territories",44512,0.12
"2019-10-01 00:00:00",Nunavut,38893,0.10
"2020-01-01 00:00:00",Canada,37928208,100.00
"2020-01-01 00:00:00","Newfoundland and Labrador",528231,1.39
"2020-01-01 00:00:00","Prince Edward Island",157494,0.42
"2020-01-01 00:00:00","Nova Scotia",984130,2.59
"2020-01-01 00:00:00","New Brunswick",781054,2.06
"2020-01-01 00:00:00",Quebec,8537376,22.51
"2020-01-01 00:00:00",Ontario,14718155,38.81
"2020-01-01 00:00:00",Manitoba,1377283,3.63
"2020-01-01 00:00:00",Saskatchewan,1169426,3.08
"2020-01-01 00:00:00",Alberta,4392958,11.58
"2020-01-01 00:00:00","British Columbia",5157053,13.60
"2020-01-01 00:00:00",Yukon,41505,0.11
"2020-01-01 00:00:00","Northwest Territories",44533,0.12
"2020-01-01 00:00:00",Nunavut,39010,0.10
"2020-04-01 00:00:00",Canada,38006941,100.00
"2020-04-01 00:00:00","Newfoundland and Labrador",527733,1.39
"2020-04-01 00:00:00","Prince Edward Island",158401,0.42
"2020-04-01 00:00:00","Nova Scotia",986204,2.59
"2020-04-01 00:00:00","New Brunswick",782512,2.06
"2020-04-01 00:00:00",Quebec,8550900,22.50
"2020-04-01 00:00:00",Ontario,14752374,38.81
"2020-04-01 00:00:00",Manitoba,1379280,3.63
"2020-04-01 00:00:00",Saskatchewan,1169038,3.08
"2020-04-01 00:00:00",Alberta,4405455,11.59
"2020-04-01 00:00:00","British Columbia",5169535,13.60
"2020-04-01 00:00:00",Yukon,41807,0.11
"2020-04-01 00:00:00","Northwest Territories",44565,0.12
"2020-04-01 00:00:00",Nunavut,39137,0.10
"2020-07-01 00:00:00",Canada,38028638,100.00
"2020-07-01 00:00:00","Newfoundland and Labrador",526884,1.39
"2020-07-01 00:00:00","Prince Edward Island",159193,0.42
"2020-07-01 00:00:00","Nova Scotia",989168,2.60
"2020-07-01 00:00:00","New Brunswick",783432,2.06
"2020-07-01 00:00:00",Quebec,8551095,22.49
"2020-07-01 00:00:00",Ontario,14761811,38.82
"2020-07-01 00:00:00",Manitoba,1380132,3.63
"2020-07-01 00:00:00",Saskatchewan,1167386,3.07
"2020-07-01 00:00:00",Alberta,4407495,11.59
"2020-07-01 00:00:00","British Columbia",5176101,13.61
"2020-07-01 00:00:00",Yukon,41958,0.11
"2020-07-01 00:00:00","Northwest Territories",44504,0.12
"2020-07-01 00:00:00",Nunavut,39479,0.10
"2020-10-01 00:00:00",Canada,38027406,100.00
"2020-10-01 00:00:00","Newfoundland and Labrador",526046,1.38
"2020-10-01 00:00:00","Prince Edward Island",159179,0.42
"2020-10-01 00:00:00","Nova Scotia",989154,2.60
"2020-10-01 00:00:00","New Brunswick",783814,2.06
"2020-10-01 00:00:00",Quebec,8551865,22.49
"2020-10-01 00:00:00",Ontario,14757582,38.81
"2020-10-01 00:00:00",Manitoba,1381809,3.63
"2020-10-01 00:00:00",Saskatchewan,1165963,3.07
"2020-10-01 00:00:00",Alberta,4412013,11.60
"2020-10-01 00:00:00","British Columbia",5173896,13.61
"2020-10-01 00:00:00",Yukon,42109,0.11
"2020-10-01 00:00:00","Northwest Territories",44395,0.12
"2020-10-01 00:00:00",Nunavut,39581,0.10
"2021-01-01 00:00:00",Canada,38058291,100.00
"2021-01-01 00:00:00","Newfoundland and Labrador",525895,1.38
"2021-01-01 00:00:00","Prince Edward Island",159240,0.42
"2021-01-01 00:00:00","Nova Scotia",990025,2.60
"2021-01-01 00:00:00","New Brunswick",784950,2.06
"2021-01-01 00:00:00",Quebec,8550561,22.47
"2021-01-01 00:00:00",Ontario,14772726,38.82
"2021-01-01 00:00:00",Manitoba,1383854,3.64
"2021-01-01 00:00:00",Saskatchewan,1166348,3.06
"2021-01-01 00:00:00",Alberta,4418338,11.61
"2021-01-01 00:00:00","British Columbia",5180015,13.61
"2021-01-01 00:00:00",Yukon,42157,0.11
"2021-01-01 00:00:00","Northwest Territories",44432,0.12
"2021-01-01 00:00:00",Nunavut,39750,0.10
"2021-04-01 00:00:00",Canada,38140918,100.00
"2021-04-01 00:00:00","Newfoundland and Labrador",526195,1.38
"2021-04-01 00:00:00","Prince Edward Island",160334,0.42
"2021-04-01 00:00:00","Nova Scotia",993946,2.61
"2021-04-01 00:00:00","New Brunswick",787002,2.06
"2021-04-01 00:00:00",Quebec,8556015,22.43
"2021-04-01 00:00:00",Ontario,14808093,38.82
"2021-04-01 00:00:00",Manitoba,1388611,3.64
"2021-04-01 00:00:00",Saskatchewan,1167711,3.06
"2021-04-01 00:00:00",Alberta,4425617,11.60
"2021-04-01 00:00:00","British Columbia",5200393,13.63
"2021-04-01 00:00:00",Yukon,42443,0.11
"2021-04-01 00:00:00","Northwest Territories",44679,0.12
"2021-04-01 00:00:00",Nunavut,39879,0.10
"2021-07-01 00:00:00",Canada,38239864,100.00
"2021-07-01 00:00:00","Newfoundland and Labrador",527056,1.38
"2021-07-01 00:00:00","Prince Edward Island",162133,0.42
"2021-07-01 00:00:00","Nova Scotia",999908,2.61
"2021-07-01 00:00:00","New Brunswick",790802,2.07
"2021-07-01 00:00:00",Quebec,8572020,22.42
"2021-07-01 00:00:00",Ontario,14842488,38.81
"2021-07-01 00:00:00",Manitoba,1391924,3.64
"2021-07-01 00:00:00",Saskatchewan,1167711,3.05
"2021-07-01 00:00:00",Alberta,4431531,11.59
"2021-07-01 00:00:00","British Columbia",5226665,13.67
"2021-07-01 00:00:00",Yukon,42961,0.11
"2021-07-01 00:00:00","Northwest Territories",44579,0.12
"2021-07-01 00:00:00",Nunavut,40086,0.10
"2021-10-01 00:00:00",Canada,38451454,100.00
"2021-10-01 00:00:00","Newfoundland and Labrador",528335,1.37
"2021-10-01 00:00:00","Prince Edward Island",163775,0.43
"2021-10-01 00:00:00","Nova Scotia",1006805,2.62
"2021-10-01 00:00:00","New Brunswick",795755,2.07
"2021-10-01 00:00:00",Quebec,8603553,22.38
"2021-10-01 00:00:00",Ontario,14942272,38.86
"2021-10-01 00:00:00",Manitoba,1396460,3.63
"2021-10-01 00:00:00",Saskatchewan,1168901,3.04
"2021-10-01 00:00:00",Alberta,4450442,11.57
"2021-10-01 00:00:00","British Columbia",5267184,13.70
"2021-10-01 00:00:00",Yukon,43119,0.11
"2021-10-01 00:00:00","Northwest Territories",44621,0.12
"2021-10-01 00:00:00",Nunavut,40232,0.10
"2022-01-01 00:00:00",Canada,38567576,100.00
"2022-01-01 00:00:00","Newfoundland and Labrador",528977,1.37
"2022-01-01 00:00:00","Prince Edward Island",164195,0.43
"2022-01-01 00:00:00","Nova Scotia",1010460,2.62
"2022-01-01 00:00:00","New Brunswick",798656,2.07
"2022-01-01 00:00:00",Quebec,8613999,22.33
"2022-01-01 00:00:00",Ontario,14999441,38.89
"2022-01-01 00:00:00",Manitoba,1400663,3.63
"2022-01-01 00:00:00",Saskatchewan,1171031,3.04
"2022-01-01 00:00:00",Alberta,4465537,11.58
"2022-01-01 00:00:00","British Columbia",5286478,13.71
"2022-01-01 00:00:00",Yukon,43063,0.11
"2022-01-01 00:00:00","Northwest Territories",44791,0.12
"2022-01-01 00:00:00",Nunavut,40285,0.10
"2022-04-01 00:00:00",Canada,38683567,100.00
"2022-04-01 00:00:00","Newfoundland and Labrador",529249,1.37
"2022-04-01 00:00:00","Prince Edward Island",165524,0.43
"2022-04-01 00:00:00","Nova Scotia",1014827,2.62
"2022-04-01 00:00:00","New Brunswick",801778,2.07
"2022-04-01 00:00:00",Quebec,8627524,22.30
"2022-04-01 00:00:00",Ontario,15046211,38.90
"2022-04-01 00:00:00",Manitoba,1405197,3.63
"2022-04-01 00:00:00",Saskatchewan,1173366,3.03
"2022-04-01 00:00:00",Alberta,4480956,11.58
"2022-04-01 00:00:00","British Columbia",5310164,13.73
"2022-04-01 00:00:00",Yukon,43454,0.11
"2022-04-01 00:00:00","Northwest Territories",44828,0.12
"2022-04-01 00:00:00",Nunavut,40489,0.10
"2022-07-01 00:00:00",Canada,38939056,100.00
"2022-07-01 00:00:00","Newfoundland and Labrador",531583,1.37
"2022-07-01 00:00:00","Prince Edward Island",167188,0.43
"2022-07-01 00:00:00","Nova Scotia",1025445,2.63
"2022-07-01 00:00:00","New Brunswick",809568,2.08
"2022-07-01 00:00:00",Quebec,8672185,22.27
"2022-07-01 00:00:00",Ontario,15145006,38.89
"2022-07-01 00:00:00",Manitoba,1413409,3.63
"2022-07-01 00:00:00",Saskatchewan,1178422,3.03
"2022-07-01 00:00:00",Alberta,4510891,11.58
"2022-07-01 00:00:00","British Columbia",5356284,13.76
"2022-07-01 00:00:00",Yukon,43905,0.11
"2022-07-01 00:00:00","Northwest Territories",44685,0.11
"2022-07-01 00:00:00",Nunavut,40485,0.10
"2022-10-01 00:00:00",Canada,39276140,100.00
"2022-10-01 00:00:00","Newfoundland and Labrador",533444,1.36
"2022-10-01 00:00:00","Prince Edward Island",169146,0.43
"2022-10-01 00:00:00","Nova Scotia",1035666,2.64
"2022-10-01 00:00:00","New Brunswick",817766,2.08
"2022-10-01 00:00:00",Quebec,8730868,22.23
