ref_date,region,destination,num_people,region_pop,percent_of_region_pop,destination_pop,percent_of_destination_pop
"2008-10-01 00:00:00","Nunavut, province of origin","Manitoba, province of destination",16,31970,0.0500,1199551,0.0013
"2008-10-01 00:00:00","Nunavut, province of origin","New Brunswick, province of destination",0,31970,0.0000,747767,0.0000
"2008-10-01 00:00:00","Nunavut, province of origin","Newfoundland and Labrador, province of destination",13,31970,0.0407,513425,0.0025
"2008-10-01 00:00:00","Nunavut, province of origin","Northwest Territories, province of destination",23,31970,0.0719,43315,0.0531
"2008-10-01 00:00:00","Nunavut, province of origin","Nova Scotia, province of destination",0,31970,0.0000,937108,0.0000
"2008-10-01 00:00:00","Nunavut, province of origin","Ontario, province of destination",23,31970,0.0719,12927520,0.0002
"2008-10-01 00:00:00","Nunavut, province of origin","Prince Edward Island, province of destination",8,31970,0.0250,139448,0.0057
"2008-10-01 00:00:00","Nunavut, province of origin","Quebec, province of destination",14,31970,0.0438,7786609,0.0002
"2008-10-01 00:00:00","Nunavut, province of origin","Saskatchewan, province of destination",0,31970,0.0000,1022511,0.0000
"2008-10-01 00:00:00","Nunavut, province of origin","Yukon, province of destination",0,31970,0.0000,33307,0.0000
"2008-10-01 00:00:00","Ontario, province of origin","Alberta, province of destination",5672,12927520,0.0439,3619319,0.1567
"2008-10-01 00:00:00","Ontario, province of origin","British Columbia, province of destination",2861,12927520,0.0221,4371128,0.0655
"2008-10-01 00:00:00","Ontario, province of origin","Manitoba, province of destination",803,12927520,0.0062,1199551,0.0669
"2008-10-01 00:00:00","Ontario, province of origin","New Brunswick, province of destination",628,12927520,0.0049,747767,0.0840
"2008-10-01 00:00:00","Ontario, province of origin","Newfoundland and Labrador, province of destination",607,12927520,0.0047,513425,0.1182
"2008-10-01 00:00:00","Ontario, province of origin","Northwest Territories, province of destination",55,12927520,0.0004,43315,0.1270
"2008-10-01 00:00:00","Ontario, province of origin","Nova Scotia, province of destination",1021,12927520,0.0079,937108,0.1090
"2008-10-01 00:00:00","Ontario, province of origin","Nunavut, province of destination",28,12927520,0.0002,31970,0.0876
"2008-10-01 00:00:00","Ontario, province of origin","Prince Edward Island, province of destination",93,12927520,0.0007,139448,0.0667
"2008-10-01 00:00:00","Ontario, province of origin","Quebec, province of destination",2102,12927520,0.0163,7786609,0.0270
"2008-10-01 00:00:00","Ontario, province of origin","Saskatchewan, province of destination",863,12927520,0.0067,1022511,0.0844
"2008-10-01 00:00:00","Ontario, province of origin","Yukon, province of destination",61,12927520,0.0005,33307,0.1831
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Alberta, province of destination",197,139448,0.1413,3619319,0.0054
"2008-10-01 00:00:00","Prince Edward Island, province of origin","British Columbia, province of destination",88,139448,0.0631,4371128,0.0020
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Manitoba, province of destination",0,139448,0.0000,1199551,0.0000
"2008-10-01 00:00:00","Prince Edward Island, province of origin","New Brunswick, province of destination",75,139448,0.0538,747767,0.0100
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Newfoundland and Labrador, province of destination",27,139448,0.0194,513425,0.0053
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Northwest Territories, province of destination",0,139448,0.0000,43315,0.0000
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Nova Scotia, province of destination",142,139448,0.1018,937108,0.0152
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Nunavut, province of destination",3,139448,0.0022,31970,0.0094
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Ontario, province of destination",176,139448,0.1262,12927520,0.0014
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Quebec, province of destination",15,139448,0.0108,7786609,0.0002
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Saskatchewan, province of destination",0,139448,0.0000,1022511,0.0000
"2008-10-01 00:00:00","Prince Edward Island, province of origin","Yukon, province of destination",5,139448,0.0036,33307,0.0150
"2008-10-01 00:00:00","Quebec, province of origin","Alberta, province of destination",1143,7786609,0.0147,3619319,0.0316
"2008-10-01 00:00:00","Quebec, province of origin","British Columbia, province of destination",523,7786609,0.0067,4371128,0.0120
"2008-10-01 00:00:00","Quebec, province of origin","Manitoba, province of destination",105,7786609,0.0013,1199551,0.0088
"2008-10-01 00:00:00","Quebec, province of origin","New Brunswick, province of destination",263,7786609,0.0034,747767,0.0352
"2008-10-01 00:00:00","Quebec, province of origin","Newfoundland and Labrador, province of destination",40,7786609,0.0005,513425,0.0078
"2008-10-01 00:00:00","Quebec, province of origin","Northwest Territories, province of destination",0,7786609,0.0000,43315,0.0000
"2008-10-01 00:00:00","Quebec, province of origin","Nova Scotia, province of destination",108,7786609,0.0014,937108,0.0115
"2008-10-01 00:00:00","Quebec, province of origin","Nunavut, province of destination",13,7786609,0.0002,31970,0.0407
"2008-10-01 00:00:00","Quebec, province of origin","Ontario, province of destination",2713,7786609,0.0348,12927520,0.0210
"2008-10-01 00:00:00","Quebec, province of origin","Prince Edward Island, province of destination",23,7786609,0.0003,139448,0.0165
"2008-10-01 00:00:00","Quebec, province of origin","Saskatchewan, province of destination",52,7786609,0.0007,1022511,0.0051
"2008-10-01 00:00:00","Quebec, province of origin","Yukon, province of destination",5,7786609,0.0001,33307,0.0150
"2008-10-01 00:00:00","Saskatchewan, province of origin","Alberta, province of destination",1402,1022511,0.1371,3619319,0.0387
"2008-10-01 00:00:00","Saskatchewan, province of origin","British Columbia, province of destination",627,1022511,0.0613,4371128,0.0143
"2008-10-01 00:00:00","Saskatchewan, province of origin","Manitoba, province of destination",251,1022511,0.0245,1199551,0.0209
"2008-10-01 00:00:00","Saskatchewan, province of origin","New Brunswick, province of destination",34,1022511,0.0033,747767,0.0045
"2008-10-01 00:00:00","Saskatchewan, province of origin","Newfoundland and Labrador, province of destination",16,1022511,0.0016,513425,0.0031
"2008-10-01 00:00:00","Saskatchewan, province of origin","Northwest Territories, province of destination",3,1022511,0.0003,43315,0.0069
"2008-10-01 00:00:00","Saskatchewan, province of origin","Nova Scotia, province of destination",56,1022511,0.0055,937108,0.0060
"2008-10-01 00:00:00","Saskatchewan, province of origin","Nunavut, province of destination",0,1022511,0.0000,31970,0.0000
"2008-10-01 00:00:00","Saskatchewan, province of origin","Ontario, province of destination",289,1022511,0.0283,12927520,0.0022
"2008-10-01 00:00:00","Saskatchewan, province of origin","Prince Edward Island, province of destination",0,1022511,0.0000,139448,0.0000
"2008-10-01 00:00:00","Saskatchewan, province of origin","Quebec, province of destination",51,1022511,0.0050,7786609,0.0007
"2008-10-01 00:00:00","Saskatchewan, province of origin","Yukon, province of destination",14,1022511,0.0014,33307,0.0420
"2008-10-01 00:00:00","Yukon, province of origin","Alberta, province of destination",46,33307,0.1381,3619319,0.0013
"2008-10-01 00:00:00","Yukon, province of origin","British Columbia, province of destination",64,33307,0.1922,4371128,0.0015
"2008-10-01 00:00:00","Yukon, province of origin","Manitoba, province of destination",0,33307,0.0000,1199551,0.0000
"2008-10-01 00:00:00","Yukon, province of origin","New Brunswick, province of destination",0,33307,0.0000,747767,0.0000
"2008-10-01 00:00:00","Yukon, province of origin","Newfoundland and Labrador, province of destination",27,33307,0.0811,513425,0.0053
"2008-10-01 00:00:00","Yukon, province of origin","Northwest Territories, province of destination",11,33307,0.0330,43315,0.0254
"2008-10-01 00:00:00","Yukon, province of origin","Nova Scotia, province of destination",18,33307,0.0540,937108,0.0019
"2008-10-01 00:00:00","Yukon, province of origin","Nunavut, province of destination",0,33307,0.0000,31970,0.0000
"2008-10-01 00:00:00","Yukon, province of origin","Ontario, province of destination",0,33307,0.0000,12927520,0.0000
"2008-10-01 00:00:00","Yukon, province of origin","Prince Edward Island, province of destination",0,33307,0.0000,139448,0.0000
"2008-10-01 00:00:00","Yukon, province of origin","Quebec, province of destination",6,33307,0.0180,7786609,0.0001
"2008-10-01 00:00:00","Yukon, province of origin","Saskatchewan, province of destination",0,33307,0.0000,1022511,0.0000
"2009-01-01 00:00:00","Alberta, province of origin","British Columbia, province of destination",4943,3638505,0.1359,4381832,0.1128
"2009-01-01 00:00:00","Alberta, province of origin","Manitoba, province of destination",771,3638505,0.0212,1201705,0.0642
"2009-01-01 00:00:00","Alberta, province of origin","New Brunswick, province of destination",619,3638505,0.0170,748375,0.0827
"2009-01-01 00:00:00","Alberta, province of origin","Newfoundland and Labrador, province of destination",880,3638505,0.0242,514210,0.1711
"2009-01-01 00:00:00","Alberta, province of origin","Northwest Territories, province of destination",101,3638505,0.0028,43136,0.2341
"2009-01-01 00:00:00","Alberta, province of origin","Nova Scotia, province of destination",774,3638505,0.0213,937445,0.0826
"2009-01-01 00:00:00","Alberta, province of origin","Nunavut, province of destination",0,3638505,0.0000,32068,0.0000
"2009-01-01 00:00:00","Alberta, province of origin","Ontario, province of destination",3132,3638505,0.0861,12932742,0.0242
"2009-01-01 00:00:00","Alberta, province of origin","Prince Edward Island, province of destination",186,3638505,0.0051,139114,0.1337
"2009-01-01 00:00:00","Alberta, province of origin","Quebec, province of destination",576,3638505,0.0158,7799271,0.0074
"2009-01-01 00:00:00","Alberta, province of origin","Saskatchewan, province of destination",1975,3638505,0.0543,1025946,0.1925
"2009-01-01 00:00:00","Alberta, province of origin","Yukon, province of destination",69,3638505,0.0019,33405,0.2066
"2009-01-01 00:00:00","British Columbia, province of origin","Alberta, province of destination",5027,4381832,0.1147,3638505,0.1382
"2009-01-01 00:00:00","British Columbia, province of origin","Manitoba, province of destination",360,4381832,0.0082,1201705,0.0300
"2009-01-01 00:00:00","British Columbia, province of origin","New Brunswick, province of destination",170,4381832,0.0039,748375,0.0227
"2009-01-01 00:00:00","British Columbia, province of origin","Newfoundland and Labrador, province of destination",89,4381832,0.0020,514210,0.0173
"2009-01-01 00:00:00","British Columbia, province of origin","Northwest Territories, province of destination",66,4381832,0.0015,43136,0.1530
"2009-01-01 00:00:00","British Columbia, province of origin","Nova Scotia, province of destination",350,4381832,0.0080,937445,0.0373
"2009-01-01 00:00:00","British Columbia, province of origin","Nunavut, province of destination",20,4381832,0.0005,32068,0.0624
"2009-01-01 00:00:00","British Columbia, province of origin","Ontario, province of destination",2404,4381832,0.0549,12932742,0.0186
"2009-01-01 00:00:00","British Columbia, province of origin","Prince Edward Island, province of destination",22,4381832,0.0005,139114,0.0158
"2009-01-01 00:00:00","British Columbia, province of origin","Quebec, province of destination",368,4381832,0.0084,7799271,0.0047
"2009-01-01 00:00:00","British Columbia, province of origin","Saskatchewan, province of destination",680,4381832,0.0155,1025946,0.0663
"2009-01-01 00:00:00","British Columbia, province of origin","Yukon, province of destination",116,4381832,0.0026,33405,0.3473
"2009-01-01 00:00:00","Manitoba, province of origin","Alberta, province of destination",1065,1201705,0.0886,3638505,0.0293
"2009-01-01 00:00:00","Manitoba, province of origin","British Columbia, province of destination",610,1201705,0.0508,4381832,0.0139
"2009-01-01 00:00:00","Manitoba, province of origin","New Brunswick, province of destination",80,1201705,0.0067,748375,0.0107
"2009-01-01 00:00:00","Manitoba, province of origin","Newfoundland and Labrador, province of destination",42,1201705,0.0035,514210,0.0082
"2009-01-01 00:00:00","Manitoba, province of origin","Northwest Territories, province of destination",12,1201705,0.0010,43136,0.0278
"2009-01-01 00:00:00","Manitoba, province of origin","Nova Scotia, province of destination",81,1201705,0.0067,937445,0.0086
"2009-01-01 00:00:00","Manitoba, province of origin","Nunavut, province of destination",42,1201705,0.0035,32068,0.1310
"2009-01-01 00:00:00","Manitoba, province of origin","Ontario, province of destination",918,1201705,0.0764,12932742,0.0071
"2009-01-01 00:00:00","Manitoba, province of origin","Prince Edward Island, province of destination",14,1201705,0.0012,139114,0.0101
"2009-01-01 00:00:00","Manitoba, province of origin","Quebec, province of destination",92,1201705,0.0077,7799271,0.0012
"2009-01-01 00:00:00","Manitoba, province of origin","Saskatchewan, province of destination",502,1201705,0.0418,1025946,0.0489
